multiple_choice,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Which pirate letter marks Cat treasure?,pct83_q3.webp,audio_p3.mp3,1,C,B,E,,,1,,,,,,,
multiple_choice,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Which pirate letter marks Dog treasure?,pct83_q4.webp,audio_p4.mp3,1,D,C,F,,,1,,,,,,,
multiple_choice,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Which letter comes right after D on pirate map?,pct83_q5.webp,audio_p5.mp3,1,E,D,F,,,1,,,,,,,
multiple_choice,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,What is the last letter of pirate alphabet?,pct83_q6.webp,audio_p6.mp3,1,Z,Y,X,,,1,,,,,,,
count_objects,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Count 4 golden letter A coins!,pct83_count1.webp,audio_p7.mp3,1,4,2,5,,🪙,4,,,,,,,
count_objects,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Count 3 pirate treasure maps!,pct83_count2.webp,audio_p8.mp3,1,3,1,4,,🗺️,3,,,,,,,
count_objects,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Count 5 letter B gems!,pct83_count3.webp,audio_p9.mp3,1,5,3,4,,💎,5,,,,,,,
speak_repeat,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Say out loud clearly: PIRATE COVE ALPHABET LETTER TREASURE!,speak_p1.webp,audio_p10.mp3,1,Pirate Cove Alphabet Letter Treasure,,,,,,Pirate Cove Alphabet Letter Treasure,,,,,,,
speak_repeat,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Say out loud clearly: FIND THE ALPHABET TREASURE FROM A TO Z!,speak_p2.webp,audio_p11.mp3,1,Find The Alphabet Treasure From A To Z,,,,,,Find The Alphabet Treasure From A To Z,,,,,,,
matching,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Match pirate letters to treasures!,,,1,,,,,,,,A,APPLE,B,BALL,C,CAT
matching,PP1-ENG-X.83_Pirate_Cove_Alphabet_Treasure_83,Match uppercase and lowercase pirate letters!,,,1,,,,,,,,A,a,B,b,C,c
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with CAT?,pcm84_q1.webp,audio_pm1.mp3,1,HAT,DOG,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with MAN?,pcm84_q2.webp,audio_pm2.mp3,1,VAN,CAT,BUG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with PIG?,pcm84_q3.webp,audio_pm3.mp3,1,DIG,HAT,HOP,,,1,,,,,,,
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with HOP?,pcm84_q4.webp,audio_pm4.mp3,1,POP,MAN,PEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with BUG?,pcm84_q5.webp,audio_pm5.mp3,1,RUG,PIG,CAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Which pirate map word rhymes with HEN?,pcm84_q6.webp,audio_pm6.mp3,1,PEN,DOG,RUN,,,1,,,,,,,
count_objects,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Count 3 pirate map CVC treasure chests!,pcm84_count1.webp,audio_pm7.mp3,1,3,1,4,,🏴‍☠️,3,,,,,,,
count_objects,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Count 5 CVC rhyming scrolls!,pcm84_count2.webp,audio_pm8.mp3,1,5,3,4,,📜,5,,,,,,,
count_objects,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Count 2 pirate parrot CVC clues!,pcm84_count3.webp,audio_pm9.mp3,1,2,1,3,,🦜,2,,,,,,,
speak_repeat,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Say out loud clearly: PIRATE CVC RHYMING WORD MAP!,speak_pm1.webp,audio_pm10.mp3,1,Pirate CVC Rhyming Word Map,,,,,,Pirate CVC Rhyming Word Map,,,,,,,
speak_repeat,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Say out loud clearly: FOLLOW CVC RHYMES TO FIND THE GOLD!,speak_pm2.webp,audio_pm11.mp3,1,Follow CVC Rhymes To Find The Gold,,,,,,Follow CVC Rhymes To Find The Gold,,,,,,,
matching,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Match pirate map rhyming words!,,,1,,,,,,,,Cat 🐱,HAT,Man 👨,VAN,Pig 🐖,DIG
matching,PP1-ENG-X.84_Pirate_CVC_Word_Map_84,Match CVC map words!,,,1,,,,,,,,Hop 🐸,POP,Bug 🐛,RUG,Hen 🐔,PEN
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Apple into space?,srp85_q1.webp,audio_sr1.mp3,1,/A/,/B/,/C/,,,1,,,,,,,
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Ball into space?,srp85_q2.webp,audio_sr2.mp3,1,/B/,/A/,/D/,,,1,,,,,,,
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Cat into space?,srp85_q3.webp,audio_sr3.mp3,1,/C/,/B/,/E/,,,1,,,,,,,
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Dog into space?,srp85_q4.webp,audio_sr4.mp3,1,/D/,/C/,/F/,,,1,,,,,,,
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Egg into space?,srp85_q5.webp,audio_sr5.mp3,1,/E/,/D/,/G/,,,1,,,,,,,
multiple_choice,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Which phonics sound launches Sun into space?,srp85_q6.webp,audio_sr6.mp3,1,/S/,/T/,/Z/,,,1,,,,,,,
count_objects,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Count 4 phonics launch rockets!,srp85_count1.webp,audio_sr7.mp3,1,4,2,5,,🚀,4,,,,,,,
count_objects,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Count 5 glowing phonics stars!,srp85_count2.webp,audio_sr8.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Count 2 moon launchpads!,srp85_count3.webp,audio_sr9.mp3,1,2,1,3,,🌙,2,,,,,,,
speak_repeat,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Say out loud clearly: SPACE ROCKET PHONICS SOUND LAUNCH!,speak_sr1.webp,audio_sr10.mp3,1,Space Rocket Phonics Sound Launch,,,,,,Space Rocket Phonics Sound Launch,,,,,,,
speak_repeat,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Say out loud clearly: THREE TWO ONE PHONICS BLASTOFF!,speak_sr2.webp,audio_sr11.mp3,1,Three Two One Phonics Blastoff,,,,,,Three Two One Phonics Blastoff,,,,,,,
matching,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Match phonics sounds to launch words!,,,1,,,,,,,,Apple 🍎,A,Ball ⚽,B,Cat 🐱,C
matching,PP1-ENG-X.85_Space_Rocket_Phonics_Launch_85,Match space phonics letters!,,,1,,,,,,,,Dog 🐶,D,Egg 🥚,E,Sun ☀️,S
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Find the sight word THE on alien planet!,sas86_q1.webp,audio_sa1.mp3,1,THE,AND,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Find the sight word AND carried by alien!,sas86_q2.webp,audio_sa2.mp3,1,AND,THE,IN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Find the sight word IS inside alien ship!,sas86_q3.webp,audio_sa3.mp3,1,IS,ON,UNDER,,,1,,,,,,,
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Find the sight word IN on space radar!,sas86_q4.webp,audio_sa4.mp3,1,IN,ON,THE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Find the sight word ON on alien moon!,sas86_q5.webp,audio_sa5.mp3,1,ON,IN,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Which sight word connects Cat ___ Dog in space?,sas86_q6.webp,audio_sa6.mp3,1,AND,THE,IS,,,1,,,,,,,
count_objects,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Count 3 aliens carrying sight word cards!,sas86_count1.webp,audio_sa7.mp3,1,3,1,4,,👽,3,,,,,,,
count_objects,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Count 5 sight word stars in galaxy!,sas86_count2.webp,audio_sa8.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Count 4 alien spaceships searching words!,sas86_count3.webp,audio_sa9.mp3,1,4,2,5,,🛸,4,,,,,,,
speak_repeat,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Say out loud clearly: SPACE ALIEN SIGHT WORD SEARCH!,speak_sa1.webp,audio_sa10.mp3,1,Space Alien Sight Word Search,,,,,,Space Alien Sight Word Search,,,,,,,
speak_repeat,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Say out loud clearly: READ SIGHT WORDS THE AND IS IN ON UNDER!,speak_sa2.webp,audio_sa11.mp3,1,Read Sight Words The And Is In On Under,,,,,,Read Sight Words The And Is In On Under,,,,,,,
matching,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Match sight words!,,,1,,,,,,,,T-H-E,THE,A-N-D,AND,I-S,IS
matching,PP1-ENG-X.86_Space_Alien_Sight_Word_Search_86,Match preposition sight words!,,,1,,,,,,,,I-N,IN,O-N,ON,U-N-D-E-R,UNDER
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big A. What is small matching letter?,ccj87_q1.webp,audio_cj1.mp3,1,a,b,c,,,1,,,,,,,
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big B. What is small matching letter?,ccj87_q2.webp,audio_cj2.mp3,1,b,a,d,,,1,,,,,,,
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big C. What is small matching letter?,ccj87_q3.webp,audio_cj3.mp3,1,c,b,e,,,1,,,,,,,
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big D. What is small matching letter?,ccj87_q4.webp,audio_cj4.mp3,1,d,c,f,,,1,,,,,,,
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big E. What is small matching letter?,ccj87_q5.webp,audio_cj5.mp3,1,e,d,g,,,1,,,,,,,
multiple_choice,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Clown juggles big Z. What is small matching letter?,ccj87_q6.webp,audio_cj6.mp3,1,z,y,x,,,1,,,,,,,
count_objects,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Count 6 juggling letter balls at circus!,ccj87_count1.webp,audio_cj7.mp3,1,6,3,5,,🤹,6,,,,,,,
count_objects,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Count 4 circus clown hats!,ccj87_count2.webp,audio_cj8.mp3,1,4,2,5,,🎪,4,,,,,,,
count_objects,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Count 3 red clown noses!,ccj87_count3.webp,audio_cj9.mp3,1,3,1,4,,🔴,3,,,,,,,
speak_repeat,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Say out loud clearly: CIRCUS CLOWN ALPHABET LETTER JUGGLING!,speak_cj1.webp,audio_cj10.mp3,1,Circus Clown Alphabet Letter Juggling,,,,,,Circus Clown Alphabet Letter Juggling,,,,,,,
speak_repeat,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Say out loud clearly: JUGGLE BIG AND SMALL LETTERS AT THE CIRCUS!,speak_cj2.webp,audio_cj11.mp3,1,Juggle Big And Small Letters At The Circus,,,,,,Juggle Big And Small Letters At The Circus,,,,,,,
matching,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Match uppercase and lowercase juggle letters!,,,1,,,,,,,,A,a,B,b,C,c
matching,PP1-ENG-X.87_Circus_Clown_Alphabet_Juggle_87,Match more juggle pairs!,,,1,,,,,,,,D,d,E,e,Z,z
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,At circus carnival, which action verb means pushing off feet into air?,cgv88_q1.webp,audio_cg1.mp3,1,JUMP,BOOK,RED,,,1,,,,,,,
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Which action verb means moving feet very fast?,cgv88_q2.webp,audio_cg2.mp3,1,RUN,CAT,BIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Which action verb means making music with voice?,cgv88_q3.webp,audio_cg3.mp3,1,SING,CHAIR,BLUE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Which action verb means moving body to music?,cgv88_q4.webp,audio_cg4.mp3,1,DANCE,TOY,COLD,,,1,,,,,,,
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Which action verb means hitting hands together for applause?,cgv88_q5.webp,audio_cg5.mp3,1,CLAP,HAT,GREEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Action verbs tell us what circus performers can...?,cgv88_q6.webp,audio_cg6.mp3,1,DO,NAME,LOOK,,,1,,,,,,,
count_objects,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Count 4 performers jumping at carnival!,cgv88_count1.webp,audio_cg7.mp3,1,4,2,5,,🧗,4,,,,,,,
count_objects,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Count 3 dancers moving to music!,cgv88_count2.webp,audio_cg8.mp3,1,3,1,4,,💃,3,,,,,,,
count_objects,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Count 5 hands clapping in audience!,cgv88_count3.webp,audio_cg9.mp3,1,5,3,4,,👏,5,,,,,,,
speak_repeat,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Say out loud clearly: CIRCUS CARNIVAL ACTION VERBS!,speak_cg1.webp,audio_cg10.mp3,1,Circus Carnival Action Verbs,,,,,,Circus Carnival Action Verbs,,,,,,,
speak_repeat,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Say out loud clearly: JUMP RUN SING DANCE CLAP AT CARNIVAL!,speak_cg2.webp,audio_cg11.mp3,1,Jump Run Sing Dance Clap At Carnival,,,,,,Jump Run Sing Dance Clap At Carnival,,,,,,,
matching,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Match carnival action verbs!,,,1,,,,,,,,Jump 🧗,ACTION,Run 🏃,ACTION,Dance 💃,ACTION
matching,PP1-ENG-X.88_Circus_Grammar_Verb_Carnival_88,Match verb words!,,,1,,,,,,,,Jump,JUMP,Run,RUN,Sing,SING
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Apple sound /a/?,spl89_q1.webp,audio_sp1.mp3,1,A,B,C,,,1,,,,,,,
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Ball sound /b/?,spl89_q2.webp,audio_sp2.mp3,1,B,A,D,,,1,,,,,,,
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Cat sound /c/?,spl89_q3.webp,audio_sp3.mp3,1,C,B,E,,,1,,,,,,,
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Dog sound /d/?,spl89_q4.webp,audio_sp4.mp3,1,D,C,F,,,1,,,,,,,
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Sun sound /s/?,spl89_q5.webp,audio_sp5.mp3,1,S,T,Z,,,1,,,,,,,
multiple_choice,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Which phonics letter shield protects Tree sound /t/?,spl89_q6.webp,audio_sp6.mp3,1,T,S,D,,,1,,,,,,,
count_objects,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Count 4 superhero letter shields!,spl89_count1.webp,audio_sp7.mp3,1,4,2,5,,🛡️,4,,,,,,,
count_objects,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Count 5 superhero star badges!,spl89_count2.webp,audio_sp8.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Count 3 superhero power capes!,spl89_count3.webp,audio_sp9.mp3,1,3,1,4,,🦸,3,,,,,,,
speak_repeat,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Say out loud clearly: SUPERHERO LETTER SOUND SHIELD MATCH!,speak_sp1.webp,audio_sp10.mp3,1,Superhero Letter Sound Shield Match,,,,,,Superhero Letter Sound Shield Match,,,,,,,
speak_repeat,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Say out loud clearly: MATCH LETTER SOUNDS TO SUPERHERO SHIELDS!,speak_sp2.webp,audio_sp11.mp3,1,Match Letter Sounds To Superhero Shields,,,,,,Match Letter Sounds To Superhero Shields,,,,,,,
matching,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Match phonics letters to power shields!,,,1,,,,,,,,Apple 🍎,A,Ball ⚽,B,Cat 🐱,C
matching,PP1-ENG-X.89_Superhero_Phonics_Letter_Shield_89,Match more superhero phonics shields!,,,1,,,,,,,,Dog 🐶,D,Sun ☀️,S,Tree 🌴,T
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Combine power letters C-A-T to build what word?,swb90_q1.webp,audio_sb1.mp3,1,CAT,DOG,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Combine power letters D-O-G to build what word?,swb90_q2.webp,audio_sb2.mp3,1,DOG,CAT,HAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Combine power letters P-I-G to build what word?,swb90_q3.webp,audio_sb3.mp3,1,PIG,BUG,HEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Combine power letters B-U-G to build what word?,swb90_q4.webp,audio_sb4.mp3,1,BUG,RUG,MUG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Combine power letters H-E-N to build what word?,swb90_q5.webp,audio_sb5.mp3,1,HEN,PEN,TEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Building CVC words gives us reading...?,swb90_q6.webp,audio_sb6.mp3,1,POWER,FEAR,NOISE,,,1,,,,,,,
count_objects,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Count 5 CVC word building blocks!,swb90_count1.webp,audio_sb7.mp3,1,5,3,4,,🧱,5,,,,,,,
count_objects,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Count 3 superhero power trophies!,swb90_count2.webp,audio_sb8.mp3,1,3,1,4,,🏆,3,,,,,,,
count_objects,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Count 4 superhero word shields!,swb90_count3.webp,audio_sb9.mp3,1,4,2,5,,🛡️,4,,,,,,,
speak_repeat,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Say out loud clearly: SUPERHERO CVC WORD BUILDING POWER!,speak_sb1.webp,audio_sb10.mp3,1,Superhero CVC Word Building Power,,,,,,Superhero CVC Word Building Power,,,,,,,
speak_repeat,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Say out loud clearly: BUILD THREE LETTER CVC WORDS WITH SUPERPOWER!,speak_sb2.webp,audio_sb11.mp3,1,Build Three Letter CVC Words With Superpower,,,,,,Build Three Letter CVC Words With Superpower,,,,,,,
matching,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Match CVC word building letters!,,,1,,,,,,,,C-A-T,CAT,D-O-G,DOG,P-I-G,PIG
matching,PP1-ENG-X.90_Superhero_Word_Building_Power_90,Match power building words!,,,1,,,,,,,,B-U-G,BUG,H-E-N,HEN,H-O-P,HOP


question_type,lesson_title,prompt,prompt_image,prompt_audio,correct_answer,option_1,option_2,option_3,option_4,count_emoji_or_image,target_count,target_word,pair_1_left,pair_1_right,pair_2_left,pair_2_right,pair_3_left,pair_3_right
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid finds letter A on coral reef. Which word starts with A?,uma91_q1.webp,audio_um1.mp3,1,APPLE,BALL,CAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid finds letter B on shell. Which word starts with B?,uma91_q2.webp,audio_um2.mp3,1,BALL,APPLE,DOG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid finds letter C on pearl. Which word starts with C?,uma91_q3.webp,audio_um3.mp3,1,CAT,BALL,FISH,,,1,,,,,,,
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid finds letter D on reef. Which word starts with D?,uma91_q4.webp,audio_um4.mp3,1,DOG,CAT,EGG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid finds letter F in sea. Which word starts with F?,uma91_q5.webp,audio_um5.mp3,1,FISH,DOG,HAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Mermaid ABC reef adventure travels from A to...?,uma91_q6.webp,audio_um6.mp3,1,Z,M,O,,,1,,,,,,,
count_objects,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Count 3 mermaids exploring the ABC reef!,uma91_count1.webp,audio_um7.mp3,1,3,1,4,,🧜‍♀️,3,,,,,,,
count_objects,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Count 5 pearl ABC shells!,uma91_count2.webp,audio_um8.mp3,1,5,3,4,,🦪,5,,,,,,,
count_objects,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Count 4 swimming ABC fish!,uma91_count3.webp,audio_um9.mp3,1,4,2,5,,🐟,4,,,,,,,
speak_repeat,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Say out loud clearly: UNDERWATER MERMAID ALPHABET REEF SOUND HUNT!,speak_um1.webp,audio_um10.mp3,1,Underwater Mermaid Alphabet Reef Sound Hunt,,,,,,Underwater Mermaid Alphabet Reef Sound Hunt,,,,,,,
speak_repeat,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Say out loud clearly: FIND ALL LETTER SOUNDS ON THE CORAL REEF!,speak_um2.webp,audio_um11.mp3,1,Find All Letter Sounds On The Coral Reef,,,,,,Find All Letter Sounds On The Coral Reef,,,,,,,
matching,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Match mermaid reef letters!,,,1,,,,,,,,A,APPLE,B,BALL,C,CAT
matching,PP1-ENG-X.91_Underwater_Mermaid_ABC_Reef_91,Match reef phonics words!,,,1,,,,,,,,D,DOG,E,EGG,F,FISH
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with CAT!,ucb92_q1.webp,audio_ub1.mp3,1,HAT,DOG,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with MAN!,ucb92_q2.webp,audio_ub2.mp3,1,VAN,CAT,BUG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with PIG!,ucb92_q3.webp,audio_ub3.mp3,1,DIG,HAT,HOP,,,1,,,,,,,
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with HOP!,ucb92_q4.webp,audio_ub4.mp3,1,POP,MAN,PEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with BUG!,ucb92_q5.webp,audio_ub5.mp3,1,RUG,PIG,CAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Pop the bubble with CVC word rhyming with HEN!,ucb92_q6.webp,audio_ub6.mp3,1,PEN,DOG,RUN,,,1,,,,,,,
count_objects,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Count 5 CVC word bubbles underwater!,ucb92_count1.webp,audio_ub7.mp3,1,5,3,4,,🫧,5,,,,,,,
count_objects,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Count 3 fish popping word bubbles!,ucb92_count2.webp,audio_ub8.mp3,1,3,1,4,,🐠,3,,,,,,,
count_objects,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Count 2 clam shells with CVC words!,ucb92_count3.webp,audio_ub9.mp3,1,2,1,3,,🦪,2,,,,,,,
speak_repeat,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Say out loud clearly: UNDERWATER CVC WORD BUBBLE RHYMING!,speak_ub1.webp,audio_ub10.mp3,1,Underwater CVC Word Bubble Rhyming,,,,,,Underwater CVC Word Bubble Rhyming,,,,,,,
speak_repeat,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Say out loud clearly: POP CVC BUBBLES THAT RHYME WITH FRIENDS!,speak_ub2.webp,audio_ub11.mp3,1,Pop CVC Bubbles That Rhyme With Friends,,,,,,Pop CVC Bubbles That Rhyme With Friends,,,,,,,
matching,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Match bubble CVC rhyming words!,,,1,,,,,,,,Cat 🐱,HAT,Man 👨,VAN,Pig 🐖,DIG
matching,PP1-ENG-X.92_Underwater_CVC_Word_Bubble_92,Match more CVC bubble words!,,,1,,,,,,,,Hop 🐸,POP,Bug 🐛,RUG,Hen 🐔,PEN
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Which safari letter sound starts Lion?,spl93_q1.webp,audio_sl1.mp3,1,L,M,N,,,1,,,,,,,
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Which safari letter sound starts Monkey?,spl93_q2.webp,audio_sl2.mp3,1,M,L,K,,,1,,,,,,,
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Which safari letter sound starts Zebra?,spl93_q3.webp,audio_sl3.mp3,1,Z,S,X,,,1,,,,,,,
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Which safari letter sound starts Elephant?,spl93_q4.webp,audio_sl4.mp3,1,E,F,G,,,1,,,,,,,
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Which safari letter sound starts Giraffe?,spl93_q5.webp,audio_sl5.mp3,1,G,J,K,,,1,,,,,,,
multiple_choice,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Safari phonics connects animal pictures to letter...?,spl93_q6.webp,audio_sl6.mp3,1,SOUNDS,COLORS,NUMBERS,,,1,,,,,,,
